# Entropy Sorting merger, performed at 12-09-2025 15:47:07
# star_mass = 17.2005276668275151
# num_shells = 3904
# chemical_species = h1, he3, he4, c12, n14, o16
id      mass                      dm                        density                   entropy                   passive_scalar            mean_mu                   h1                        he3                       he4                       c12                       n14                       o16                       
2446    1.4517990161724754e+01    7.2720109207788973e-03    4.9866493539311585e-01    1.9522990089137845e+09    1.0000000000000000e+00    6.1422871878412999e-01    7.1549462984992129e-01    3.3947289544335169e-05    2.7027133436376044e-01    2.4430102101394365e-03    7.1641205142083161e-04    6.6459189746822418e-03    
2447    1.4521622783530143e+01    3.6326218053888458e-03    2.3456034921507929e-01    1.9523465127855148e+09    0.0000000000000000e+00    6.1422675556182982e-01    7.1549981821891795e-01    2.8947138217658407e-05    2.7027123464216446e-01    2.4435411970520470e-03    7.1579255447677171e-04    6.6459189886396248e-03    
2448    1.4528894794450922e+01    7.2720109207788973e-03    4.9632387472046235e-01    1.9526150345939090e+09    1.0000000000000000e+00    6.1422869610232600e-01    7.1549468841246089e-01    3.3894614134285924e-05    2.7027133132026232e-01    2.4430272723244945e-03    7.1639214507496424e-04    6.6459189752117471e-03    
2449    1.4536166805371701e+01    7.2720109207791766e-03    4.9398670769415010e-01    1.9529324240217092e+09    1.0000000000000000e+00    6.1422867362842293e-01    7.1549474648112366e-01    3.3842263878291992e-05    2.7027132836220630e-01    2.4430438348130926e-03    7.1637282172450957e-04    6.6459189757226934e-03    
2450    1.4543281104467553e+01    7.1142990958517095e-03    4.9167878183984559e-01    1.9532477414592905e+09    1.0000000000000000e+00    6.1422865163466600e-01    7.1549480335328686e-01    3.3790870479898680e-05    2.7027132552547162e-01    2.4430596873581483e-03    7.1635432666359092e-04    6.6459189762084429e-03    
2451    1.4550356793070996e+01    7.0756886034423509e-03    2.3133267308271244e-01    1.9535328633480685e+09    0.0000000000000000e+00    6.1422675335789367e-01    7.1549982412085078e-01    2.8941236540291887e-05    2.7027123464197506e-01    2.4435411974474885e-03    7.1579255401542688e-04    6.6459189886396205e-03    
2452    1.4557471092166848e+01    7.1142990958517095e-03    4.8939984956690469e-01    1.9535610342849269e+09    1.0000000000000000e+00    6.1422863006652906e-01    7.1549485916322408e-01    3.3740330506205119e-05    2.7027132279544491e-01    2.4430749273265076e-03    7.1633654629417898e-04    6.6459189766728032e-03    
2453    1.4564585391262700e+01    7.1142990958517095e-03    4.8712465508976965e-01    1.9538757804968541e+09    1.0000000000000000e+00    6.1422860869177798e-01    7.1549491451079983e-01    3.3690103844367375e-05    2.7027132014099114e-01    2.4430897264239122e-03    7.1631928028827933e-04    6.6459189771211017e-03    
2454    1.4571699690358551e+01    7.1142990958517095e-03    4.8485320191143261e-01    1.9541920312954347e+09    1.0000000000000000e+00    6.1422858750862253e-01    7.1549496939934798e-01    3.3640191059203258e-05    2.7027131756016692e-01    2.4431040963816702e-03    7.1630251495890835e-04    6.6459189775538614e-03    
2455    1.4578813989454403e+01    7.1142990958517095e-03    4.8258549345633417e-01    1.9545098385999656e+09    1.0000000000000000e+00    6.1422856656469704e-01    7.1549502370605877e-01    3.3590702496203084e-05    2.7027131505885893e-01    2.4431179977318753e-03    7.1628629635306351e-04    6.6459189779697640e-03    
2456    1.4585928288550255e+01    7.1142990958517095e-03    4.8032153284737084e-01    1.9548292557136989e+09    1.0000000000000000e+00    6.1422854574073571e-01    7.1549507773528631e-01    3.3541373558889601e-05    2.7027131261779752e-01    2.4431315534077631e-03    7.1627048104488142e-04    6.6459189783731817e-03    
2457    1.4593003977153696e+01    7.0756886034421540e-03    2.2709381801218342e-01    1.9551043876671009e+09    0.0000000000000000e+00    6.1422675052135289e-01    7.1549983171684661e-01    2.8933640851059559e-05    2.7027123464174690e-01    2.4435411979193741e-03    7.1579255346489136e-04    6.6459189886396240e-03    
2458    1.4600118276249548e+01    7.1142990958517095e-03    4.7806132331970974e-01    1.9551503346983564e+09    1.0000000000000000e+00    6.1422852510315284e-01    7.1549513131528653e-01    3.3492359828801118e-05    2.7027131024482054e-01    2.4431447134586753e-03    7.1625512731150732e-04    6.6459189787625005e-03    
2459    1.4607232575345400e+01    7.1142990958517095e-03    4.7580486802458716e-01    1.9554731257660942e+09    1.0000000000000000e+00    6.1422850465026013e-01    7.1549518444925664e-01    3.3443661646097182e-05    2.7027130793816262e-01    2.4431574885171283e-03    7.1624022274789049e-04    6.6459189791381991e-03    
2460    1.4614191530014955e+01    6.9589546695541446e-03    4.7357680481797754e-01    1.9557941045674062e+09    1.0000000000000000e+00    6.1422848446551437e-01    7.1549523691242889e-01    3.3395505843692489e-05    2.7027130569878277e-01    2.4431698967299817e-03    7.1622574618145681e-04    6.6459189795017521e-03    
2461    1.4621150484684510e+01    6.9589546695541446e-03    4.7137689272194538e-01    1.9561133042855976e+09    1.0000000000000000e+00    6.1422846480983717e-01    7.1549528803847184e-01    3.3348473729615960e-05    2.7027130356688639e-01    2.4431816691807729e-03    7.1621201135625733e-04    6.6459189798437788e-03    
2462    1.4628109439354064e+01    6.9589546695541446e-03    4.6918058027720289e-01    1.9564342825465705e+09    1.0000000000000000e+00    6.1422844532621290e-01    7.1549533874664706e-01    3.3301744204188378e-05    2.7027130149366718e-01    2.4431931020134213e-03    7.1619867276253874e-04    6.6459189801740225e-03    
2463    1.4635000128634605e+01    6.8906892805404669e-03    2.2293186487955949e-01    1.9566645573473120e+09    0.0000000000000000e+00    6.1422674780494468e-01    7.1549983899114467e-01    2.8926366824590140e-05    2.7027123464154446e-01    2.4435411983330514e-03    7.1579255298225854e-04    6.6459189886396092e-03    
2464    1.4641959083304160e+01    6.9589546695541446e-03    4.6698786988871327e-01    1.9567570808577168e+09    1.0000000000000000e+00    6.1422842601314653e-01    7.1549538903983223e-01    3.3255317396355427e-05    2.7027129947762274e-01    2.4432042042482889e-03    7.1618571987622714e-04    6.6459189804928273e-03    
2465    1.4648918037973715e+01    6.9589546695541446e-03    4.6479876398822556e-01    1.9570817366144295e+09    1.0000000000000000e+00    6.1422840686916624e-01    7.1549543892087242e-01    3.3209193391029455e-05    2.7027129751728923e-01    2.4432149846880902e-03    7.1617314242717635e-04    6.6459189808006176e-03    
2466    1.4655876992643270e+01    6.9589546695541446e-03    4.6261326506950451e-01    1.9574082825955727e+09    1.0000000000000000e+00    6.1422838789281820e-01    7.1549548839258903e-01    3.3163372230156380e-05    2.7027129561123558e-01    2.4432254519225847e-03    7.1616093039365500e-04    6.6459189810976786e-03    
2467    1.4662835947312825e+01    6.9589546695541446e-03    4.6043137572145820e-01    1.9577367464895322e+09    1.0000000000000000e+00    6.1422836908266831e-01    7.1549553745777672e-01    3.3117853913762835e-05    2.7027129375806352e-01    2.4432356143333049e-03    7.1614907399692080e-04    6.6459189813844223e-03    
2468    1.4669794901982380e+01    6.9589546695541446e-03    4.5825309865881575e-01    1.9580671504542878e+09    1.0000000000000000e+00    6.1422835043730284e-01    7.1549558611920194e-01    3.3072638400992956e-05    2.7027129195641064e-01    2.4432454800980491e-03    7.1613756369591670e-04    6.6459189816611445e-03    
2469    1.4676685591262920e+01    6.8906892805402692e-03    2.1884528373140735e-01    1.9582133405005369e+09    0.0000000000000000e+00    6.1422674520529363e-01    7.1549984595278471e-01    2.8919405424149509e-05    2.7027123464136527e-01    2.4435411986955501e-03    7.1579255255934846e-04    6.6459189886396118e-03    
2470    1.4683491574713262e+01    6.8059834503415538e-03    4.5610237789932573e-01    1.9583958246101570e+09    1.0000000000000000e+00    6.1422833220802553e-01    7.1549563372495129e-01    3.3028321367639527e-05    2.7027129023432850e-01    2.4432548800980575e-03    7.1612659680050440e-04    6.6459189819225708e-03    
2471    1.4690297558163603e+01    6.8059834503415538e-03    4.5397898018602212e-01    1.9587227593304052e+09    1.0000000000000000e+00    6.1422831432165592e-01    7.1549568045624679e-01    3.2984760061729905e-05    2.7027128857398192e-01    2.4432639381430370e-03    7.1611602886189718e-04    6.6459189821733615e-03    
2472    1.4697103541613945e+01    6.8059834503415538e-03    4.5185904635707747e-01    1.9590515779739079e+09    1.0000000000000000e+00    6.1422829658899791e-01    7.1549572680903861e-01    3.2941488078943969e-05    2.7027128695920938e-01    2.4432727345434987e-03    7.1610576618281801e-04    6.6459189824155272e-03    
2473    1.4703909525064287e+01    6.8059834503415538e-03    4.4974257965356734e-01    1.9593822774897757e+09    1.0000000000000000e+00    6.1422827900879551e-01    7.1549577278582366e-01    3.2898505238076625e-05    2.7027128538885115e-01    2.4432812762361670e-03    7.1609580067017343e-04    6.6459189826492664e-03    
2474    1.4710715508514628e+01    6.8059834503415538e-03    4.4762958353592935e-01    1.9597148483374963e+09    1.0000000000000000e+00    6.1422826157980825e-01    7.1549581838907761e-01    3.2855811324980963e-05    2.7027128386177451e-01    2.4432895699908414e-03    7.1608612442562215e-04    6.6459189828749071e-03    
2475    1.4717425662767127e+01    6.7101542524995355e-03    2.1483291533324464e-01    1.9597513459029570e+09    0.0000000000000000e+00    6.1422674271730326e-01    7.1549985261541293e-01    2.8912743007399960e-05    2.7027123464120661e-01    2.4435411990129689e-03    7.1579255218902642e-04    6.6459189886396283e-03    
2476    1.4724231646217468e+01    6.8059834503415538e-03    4.4552006169700165e-01    1.9600492743382187e+09    1.0000000000000000e+00    6.1422824430081258e-01    7.1549586362125228e-01    3.2813406093408547e-05    2.7027128237687487e-01    2.4432976224140618e-03    7.1607672974130401e-04    6.6459189830926852e-03    
2477    1.4731037629667810e+01    6.8059834503415538e-03    4.4341401807231756e-01    1.9603855325789642e+09    1.0000000000000000e+00    6.1422822717060055e-01    7.1549590848477795e-01    3.2771289265816258e-05    2.7027128093307351e-01    2.4433054399526696e-03    7.1606760909569101e-04    6.6459189833028573e-03    
2478    1.4737843613118152e+01    6.8059834503415538e-03    4.4131145684756590e-01    1.9607235933737245e+09    1.0000000000000000e+00    6.1422821018797802e-01    7.1549595298206548e-01    3.2729460534159830e-05    2.7027127952931645e-01    2.4433130288972447e-03    7.1605875514953567e-04    6.6459189835056751e-03    
2479    1.4744499002022678e+01    6.6553889045263609e-03    4.3923564360493822e-01    1.9610596281963742e+09    1.0000000000000000e+00    6.1422819360222658e-01    7.1549599646266371e-01    3.2688524454698707e-05    2.7027127818881402e-01    2.4433202531390658e-03    7.1605032669985096e-04    6.6459189836972007e-03    
2480    1.4751209156275177e+01    6.7101542524994366e-03    2.1089328529093909e-01    1.9612811690916317e+09    0.0000000000000000e+00    6.1422674033428748e-01    7.1549985899693280e-01    2.8906361674454956e-05    2.7027123464106606e-01    2.4435411992913443e-03    7.1579255186425181e-04    6.6459189886396292e-03    
2481    1.4757864545179704e+01    6.6553889045263609e-03    4.3718635373917447e-01    1.9613935838455577e+09    1.0000000000000000e+00    6.1422817728688961e-01    7.1549603925006500e-01    3.2648197480406021e-05    2.7027127689239172e-01    2.4433272373049126e-03    7.1604217834503911e-04    6.6459189838815585e-03    
2482    1.4764519934084230e+01    6.6553889045263609e-03    4.3514040717802632e-01    1.9617291413656089e+09    1.0000000000000000e+00    6.1422816110937994e-01    7.1549608169397716e-01    3.2608144960225467e-05    2.7027127563140652e-01    2.4433340198795747e-03    7.1603426518551195e-04    6.6459189840595576e-03    
2483    1.4771175322988757e+01    6.6553889045263609e-03    4.3309780877326043e-01    1.9620662487590547e+09    1.0000000000000000e+00    6.1422814506863410e-01    7.1549612379657879e-01    3.2568366500024039e-05    2.7027127440496340e-01    2.4433406061980787e-03    7.1602658099689386e-04    6.6459189842314097e-03    
2484    1.4777830711893284e+01    6.6553889045263609e-03    4.3105856360287226e-01    1.9624048485340564e+09    1.0000000000000000e+00    6.1422812917048009e-01    7.1549616554213225e-01    3.2528878203355256e-05    2.7027127321286509e-01    2.4433469972732951e-03    7.1601912459744665e-04    6.6459189843971669e-03    
2485    1.4784486100797810e+01    6.6553889045263609e-03    4.2902267692484392e-01    1.9627448782205410e+09    1.0000000000000000e+00    6.1422811338609862e-01    7.1549620700545868e-01    3.2489611556446123e-05    2.7027127205192991e-01    2.4433532118593852e-03    7.1601187410680334e-04    6.6459189845573946e-03    
2486    1.4791020091885066e+01    6.5339910872551331e-03    2.0702526191253703e-01    1.9628052069716043e+09    0.0000000000000000e+00    6.1422673805038330e-01    7.1549986511304409e-01    2.8900245729918301e-05    2.7027123464094011e-01    2.4435411995356879e-03    7.1579255157918069e-04    6.6459189886396187e-03    
2487    1.4797675480789593e+01    6.6553889045263609e-03    4.2699015423468650e-01    1.9630862704701509e+09    1.0000000000000000e+00    6.1422809773536680e-01    7.1549624813390944e-01    3.2450617635625386e-05    2.7027127092297687e-01    2.4433592454371983e-03    7.1600483479736016e-04    6.6459189847120504e-03    
2488    1.4804330869694120e+01    6.6553889045266419e-03    4.2496100118828140e-01    1.9634289538480635e+09    1.0000000000000000e+00    6.1422808221726999e-01    7.1549628892959494e-01    3.2411895952635818e-05    2.7027126982519051e-01    2.4433651028461928e-03    7.1599800102295193e-04    6.6459189848612991e-03    
2489    1.4810838042164843e+01    6.5071724707226756e-03    4.2295781760226270e-01    1.9637689948844953e+09    1.0000000000000000e+00    6.1422806693527676e-01    7.1549632911782879e-01    3.2373714279547920e-05    2.7027126876278923e-01    2.4433707679107379e-03    7.1599139165524483e-04    6.6459189850049784e-03    
2490    1.4817345214635566e+01    6.5071724707226756e-03    4.2098038682418121e-01    1.9641063246852188e+09    1.0000000000000000e+00    6.1422805201758512e-01    7.1549636836481323e-01    3.2336381211085997e-05    2.7027126774807042e-01    2.4433761631951858e-03    7.1598509703789219e-04    6.6459189851408246e-03    
2491    1.4823879205722820e+01    6.5339910872550351e-03    2.0322740864620542e-01    1.9643272831825676e+09    0.0000000000000000e+00    6.1422673586584742e-01    7.1549987096305889e-01    2.8894395861306020e-05    2.7027123464082958e-01    2.4435411997494861e-03    7.1579255132975868e-04    6.6459189886396292e-03    
2492    1.4830386378193543e+01    6.5071724707226756e-03    4.1900619410859852e-01    1.9644446687908525e+09    1.0000000000000000e+00    6.1422803722387487e-01    7.1549640729958108e-01    3.2299306884221597e-05    2.7027126676093788e-01    2.4433814031443908e-03    7.1597898364907119e-04    6.6459189852719480e-03    
2493    1.4836893550664266e+01    6.5071724707226756e-03    4.1703524517818069e-01    1.9647839514390366e+09    1.0000000000000000e+00    6.1422802255324083e-01    7.1549644592404293e-01    3.2262490763898348e-05    2.7027126580069988e-01    2.4433864918619627e-03    7.1597304670112621e-04    6.6459189853985542e-03    
